l_gyro_y_below_suspension__spkt_welch_density__coeff_2,l_mag_x_above_suspension__abs_energy,l_mag_x_above_suspension__c3__lag_1,l_mag_x_above_suspension__c3__lag_2,l_mag_x_above_suspension__c3__lag_3,l_mag_x_dashboard__c3__lag_2,l_mag_x_dashboard__c3__lag_3,l_mag_y_above_suspension__abs_energy,l_speed__abs_energy,l_temp_above_suspension__abs_energy,l_temp_below_suspension__abs_energy,r_gyro_x_below_suspension__abs_energy,r_gyro_y_below_suspension__abs_energy,r_gyro_y_below_suspension__time_reversal_asymmetry_statistic__lag_1,r_mag_x_above_suspension__c3__lag_1,r_mag_x_above_suspension__c3__lag_2,r_mag_x_above_suspension__c3__lag_3,r_mag_x_above_suspension__spkt_welch_density__coeff_5,r_mag_z_above_suspension__spkt_welch_density__coeff_2,r_mag_z_above_suspension__spkt_welch_density__coeff_5,r_mag_z_above_suspension__spkt_welch_density__coeff_8,r_speed__abs_energy,r_temp_above_suspension__abs_energy,r_temp_above_suspension__c3__lag_1,r_temp_above_suspension__c3__lag_2,r_temp_above_suspension__c3__lag_3,r_temp_below_suspension__abs_energy,r_temp_dashboard__abs_energy,class
20206.3283674602,1138969.9710340863,429693.7562843916,429617.51624195086,429714.53108135157,2409.374633487876,2408.7265237234183,86361.3787488597,9599.705908367665,248592.76931128034,215404.7028196904,40873.45306592584,444374.1288097883,-12966.838011658483,-77.98711946718622,-45.23415451685794,-39.76661859907583,25.70384321164797,1203.173542464471,2195.8848647568375,39215.33747449102,9599.705908367665,314187.83769363246,62269.78178580876,62272.97283826227,62275.89873172356,225470.95305895276,266683.42416745704,0
17091.269327507387,1138791.2178584775,429505.70716274716,429429.05571347615,429343.04232541163,491.296776845066,492.8624648529772,156737.0475145378,7894.143462385266,284963.9050324772,223769.64473180746,27558.537733346082,246721.46982267933,-1769.3438063282376,-5462.8747952004305,-4615.03167518165,-2792.6995325457237,230.196802702726,1415.174863122172,48.012379170243086,5631.801014731226,7894.143462385266,404562.13204836193,90974.1787001783,90973.19088750624,90973.5885593254,238950.7198941199,246733.63516852167,0
181.6736560783898,1144290.0164075526,432736.3842116803,432775.5876366595,432765.13998058945,1865.1918407964242,1867.800410701465,131791.3672064259,17209.223402786163,307610.708461058,226397.57030896316,24715.346397232574,463605.34587129834,-15291.301689196547,-3140.605683734156,-2708.7906988298528,-2282.9457475153226,418.5118923465975,2551.883284390739,273.88330762608723,572.2258562866431,17209.223402786163,438558.52250345267,102679.58220187214,102678.67965128423,102680.59900938642,244509.45586716718,230987.82482263038,0
11192.242737094224,952221.3099843906,331046.5417967452,325708.76601465227,322121.92739102384,2.828022119292046,2.645301352536532,149729.76586914627,6154.5384479491,275160.6320575602,226517.737930296,27824.272565761938,210010.30391404615,246.9296779879228,7595.165311400064,7172.197240837621,7001.112538798004,1140.0446350134396,496.674574675484,6348.5186206281915,1257.5837206847712,6154.5384479491,380834.09442519484,83097.24420598971,83097.95227377722,83103.55099312394,241454.8283751913,246829.30972062587,0
290.32056155348135,1175408.0565444145,450514.05529647553,450437.5193902595,450386.3338518619,8173.876102791394,8166.597792171501,276889.32723481336,116307.17404208891,213812.99726112897,192097.06755249214,70291.81397812431,491635.69258838595,7907.689792437418,11131.64837933612,8167.8408673842905,7284.117167393219,95.02035288911608,598.0656403341692,253.3013881009085,60.204027842788555,116307.17404208891,235492.84810283725,40400.655944140846,40399.73025015595,40399.706878564335,198758.07343366146,233530.7144547508,0
156.7213309385444,1158672.8058565294,440754.51451853634,440594.2504381204,440414.723095675,8456.367383365961,8455.673191784554,136581.09473278275,55154.9156735398,225124.90912220953,202199.2142125524,17717.073932190353,131472.5082043275,-9678.088409950484,14480.169728698444,11335.881109750995,10141.707320506164,840.0720733591069,1254.0637884182506,10116.185540875309,3398.920368493675,55154.9156735398,233931.57965930935,40001.15973566729,40000.98567955729,40003.50775240494,202960.85883971394,232607.85883366468,0
1294.5105888957328,498989.2797753932,115415.83195796913,103551.2860632076,100398.56133119401,-1133.3911289417129,-1133.739336161772,283165.44612957595,104104.43620657347,270898.19327893504,207348.31614837196,54814.708623026796,394826.55842134217,-28064.90687458814,-5312.8838290423,-4383.547341707513,-4274.084575630597,18.564370819082054,3189.8349713141215,307.6369673759471,3927.142124229251,104104.43620657347,364773.9667500855,77891.71137357416,77892.57755919914,77892.06466737349,221926.56811642786,232632.42283311413,0
4890.9060836871295,1161028.8276992766,441771.69362354686,441661.1304392167,441732.9797629193,10813.896731442199,10819.634053464308,254870.3832619666,122399.04305438694,214567.5449868689,193013.45269393476,123023.29856846957,592422.6665760766,45122.0937454019,29975.233558866094,24311.48340113556,23955.733754976485,39.225809302380725,4126.393944091671,348.30405628524557,2493.839238706208,122399.04305438694,236641.92879870447,40700.91551536334,40701.24037579593,40700.98617327628,199691.83536206768,233162.14537455686,0
1638.5843344415407,804123.4128306861,257255.75018017722,252666.59741093972,253275.2479828113,-804.8867640547509,-802.016064068159,280263.0011028377,1072.26176438261,314143.4973701685,225292.07570402365,1112.7454098225405,13696.956763360904,72.67474680651247,-8146.457575167527,-8079.583554202156,-7918.335900500487,709.3982901759049,27447.188090154832,20872.010413092325,12502.846820838433,1072.26176438261,450922.4719381596,107048.26816617537,107048.15916265654,107049.6636056743,243973.70892742276,235607.83722141208,0
4015.718673620712,1155619.7424566336,439434.01561705285,439185.8472445359,438958.9316936542,11410.05593480059,11413.722467154768,282435.4951263565,2181.7442121811687,257915.23665462717,218903.5517360136,9288.938789324286,74553.5174060329,-964.7133243064607,41406.51945276699,37000.47729400254,35635.71973564948,1851.937777091857,5320.297861770841,17057.23637249022,31280.58806380827,2181.7442121811687,335376.93826265255,68669.50848917577,68671.49030384205,68672.52666915687,230587.25953380566,256815.18686319457,0
6090.560942765363,1121944.6452040833,420005.2128203706,419818.3028159528,419679.735881349,3.778535264375362,3.8405689778980157,126602.1857376439,67126.13561610928,314983.4378814724,224058.38759772884,30607.15626756251,223754.841581531,-18033.08222074366,10774.748119496331,9414.026361621407,8286.118667059489,1038.8529249177097,195.0722928172778,1194.4324329643525,1426.5304992744307,67126.13561610928,445626.8694469924,105171.93211017098,105172.48471865675,105170.60362829763,241668.9168309451,229303.22758470103,0
3769.443923252184,1171747.000578062,448416.4760149029,448278.33342837484,448268.32275889243,10501.399861515913,10502.707181669412,305483.5508116137,137208.56410747935,217112.07050511555,194832.34379942747,115094.32263117217,719960.5962391476,10495.669986113275,29868.357727740058,24089.475253621382,24202.106366859098,218.780083843136,3843.65906632671,9554.798885365142,1875.6228958212,137208.56410747935,239538.75902227106,41448.91251562032,41449.54902193131,41449.76751192763,202061.75841332506,233153.92177745586,0
1869.710348264175,796666.5913687983,248918.9691054791,228917.9429204824,215790.4679437776,-383.7506961494626,-383.21118133264224,272986.59881193226,76925.83766680749,309325.3468286801,220777.52417475684,29732.669776932715,239284.03333901527,-1401.580112668416,-8.182935041887054,142.64393191243548,175.05875479334443,417.933422750761,88.42445226526418,403.3715897997837,402.92097600882147,76925.83766680749,434198.4313206137,101152.08401642379,101154.37477577098,101157.21827322379,237821.91074939206,226993.1604271136,0
192.550483343575,574729.0725749909,158999.8269528928,152905.5367255221,151589.45122972422,-1037.4279832183393,-1034.0668825276766,298365.18292699545,6464.335525954864,312593.7885964601,224571.9999163285,11967.112167706799,204926.0143695343,84.39151342354826,-7076.958333434159,-6837.556220074479,-6402.780499103595,2226.4237200237767,3436.3959691996733,64.22115471866229,3598.6698970208845,6464.335525954864,447616.5163711728,105875.22869988922,105880.96098302647,105879.93072680927,242289.22389988514,237138.15900205143,0
265.60763750908865,802579.0062277914,255042.56149062037,240341.6894014402,228769.59286435397,-739.2022072289815,-736.8213444672231,296706.4979851159,18744.7400508419,244237.58078310522,195996.47386882248,3234.2453140949374,11263.815007421284,-58.81834483205941,-6852.557689829347,-6262.754015997456,-5769.308865154801,271.216093854506,1565.0830426193177,5624.82248577961,839.1619317596392,18744.7400508419,313170.2765823509,61963.813597091066,61962.25847546058,61963.305893219236,208098.1668052489,220727.98049143938,0
9261.178166693235,1150907.4944699493,436315.028446772,436489.8741717848,436525.65105233394,6014.823887780298,6010.861307531159,118515.63167313855,119483.29587825827,219517.8007873134,196534.30558362717,114114.001006606,807927.9496237262,20144.64677536916,2941.862449515067,1805.2104040147535,1830.3023074652697,563.8420764267145,1625.8006989483613,563.5424024832294,3675.3030692250286,119483.29587825827,241134.12068318596,41863.860615518366,41865.98690557203,41866.77156294712,203908.7689764757,233157.4353643585,0
88815.74220461784,422264.75057714776,99354.4474754128,93491.76235078044,90465.75703680389,-712.3636664343444,-710.0863189468575,186260.62499378892,10726.390853464345,323239.5958056098,232613.6390589962,87964.12171172681,715934.963201149,-19922.65269589387,-4049.5570957926348,-3228.89182792668,-2622.1538055482356,93.31137383741398,7081.191867869098,3970.085915391748,6007.8620676498285,10726.390853464345,458083.07242950506,109617.51491451322,109623.92483260829,109632.23916754176,252735.72970592193,237536.5867859027,0
9888.668551082828,1162491.1338323075,442787.5924762162,442374.109302679,442277.03174554603,10452.900719159157,10454.063424560865,291406.90660124255,11151.028675910868,260864.8185213253,219215.07508269761,30170.991442679853,395202.34549581545,-22526.49185647891,31637.417761074106,28763.71868924825,26106.603079208664,129.67353872019677,720.1014895694229,545.5362523136067,102587.61941615333,11151.028675910868,345241.4896963324,71715.25695235105,71711.63833248253,71712.99018205125,231960.17913378883,248523.59545233176,0
250.7615270450032,520420.2324376313,136325.6883492212,128691.74529810747,124230.55715042664,-1007.4122043812739,-1010.3872272817774,284205.491748841,6504.26270807384,276299.3347584322,226293.68825867775,22834.649979059872,270105.05193576287,-5970.576959284653,-7723.1135105312,-7295.131360868567,-6764.2714410969475,164.1937929242784,503.448873861181,779.5561223022889,2388.0671117160455,6504.26270807384,382388.0300831394,83598.0342243904,83598.45462408448,83598.53951423633,242197.09470430302,248833.8995188185,0
8029.230316665713,1169383.9140188328,446845.97745574993,446715.5606881594,446816.567379035,8402.455919285489,8410.247585951014,317532.49072377,128494.75727586763,216565.10960905824,194352.29399222377,109844.85934251352,676453.779999484,-30116.565685847792,19653.278499472624,14051.36371280539,13696.298008561696,945.3229222160696,6031.650878599815,3689.5753684979313,5203.056205315302,128494.75727586763,238877.8028931512,41279.91730221264,41280.552842827026,41281.009131317966,202013.8123289578,233003.47892045835,0
0.005375540340133346,956976.6107930109,325770.93692477816,321352.9370483731,317852.2582945155,-895.1887971524806,-895.9443984819368,223808.08383433893,58.275605950711736,247490.42657961888,199620.56304032868,540.686617392087,145.23853166145201,-0.2206094472327417,-8499.276862609519,-8273.671537607719,-8166.9702155405685,127.91906409396233,266.61197691871496,37.5758506886961,215.624356994371,58.275605950711736,318181.6506121522,63460.14886558147,63457.98319113899,63456.579240959974,211397.7195059023,219545.205470159,0
91.7452105744885,694942.4731394951,211999.31729269744,199465.18090226816,189879.7746382032,-675.0339415137269,-675.8807079316795,297732.34079753945,13081.724224677306,280001.8943584754,226382.79053678023,18142.041738340627,290240.3151894023,-9817.861609644797,-3546.846536820217,-2849.806521846433,-2456.9607488900374,479.79444610609926,25.37633082390521,2379.5022755144796,5111.711792387829,13081.724224677306,391337.2041100986,86556.86748665589,86560.21566657753,86566.56206433421,241271.70603499815,253495.38337193907,0
1050.7328735413446,1099283.9796335585,407001.82688214787,405662.2379358917,405150.7181937649,277.9425410484385,278.48795112047895,62699.36164959069,14422.730891646537,230419.78844305972,204984.4269832408,28589.655332303853,353194.7871016373,-7877.172646829839,-7041.05789921969,-6922.263807294335,-6972.696117223594,357.79954785868574,2279.266405658805,8650.357359658732,42288.59618601085,14422.730891646537,266578.66534959583,48662.40122440702,48661.98260485931,48659.85837297955,212952.13926442835,251651.6339686007,0
2.110747273533956,993605.5643010929,340228.9907168792,336914.30352404906,336877.40345464303,-859.7576332585638,-859.250792128109,251135.5523056797,0.00653259407686346,248447.00284944873,201358.9109864504,582.4763390442254,85.08199307865891,0.17082608654325343,-8404.729269145282,-8115.214625740079,-8157.772812633885,210.50120166563107,98.6178445363045,21.284785585864757,10.53657299326031,0.00653259407686346,320709.62799780036,64208.95015478196,64213.387328734534,64218.31211864153,213798.83507814797,218888.41694335683,0
60376.31907006825,1153260.888487349,438079.50536396046,438139.077970029,438312.94547471125,10560.00980554981,10561.023904735195,244199.76375742623,9944.06188533721,289857.74296374124,222688.60296446673,46004.689610349924,578065.2755183589,-3547.8313025985967,36432.82266777454,33868.70801307611,31965.35137627121,201.02054445644617,1502.7270192604367,1103.2947635905905,12614.079295555408,9944.06188533721,416228.5077393444,94937.81285549869,94934.65345867818,94932.79090021868,239295.10067836518,239010.3209040561,0
625.5919505846269,1043202.2094187427,375920.1655983291,374979.52710389846,375259.2283205846,101.71381877572094,102.01216757210263,77059.0193304222,17305.40192156096,229058.19170052558,204240.87579263357,34268.84324234455,324206.84060177126,-21905.993628187396,-1938.1999448029162,-2087.6247553432418,-967.6509942379438,1524.8687630470217,396.70114350190954,276.5831790670447,6799.372128848887,17305.40192156096,262450.33363604214,47537.22185767079,47536.459987327726,47534.13852750632,211478.22133510342,249308.8147859106,0
228.59053450814707,1093470.1023168566,402786.6464196957,401460.6315760392,401212.3429934772,280.47159726126085,281.43512844877955,75638.48502469333,17448.673983230365,231552.15250916596,205676.72853660412,26483.089775844022,236284.72447815727,-696.1495956670677,-6903.622636478279,-6534.501514693879,-6297.911617958411,208.71135470815426,10601.217970802669,3340.9637063595583,379.563307858531,17448.673983230365,269903.9627464944,49575.85284764725,49575.54979041378,49575.173015169865,213744.55899943045,254151.24587501804,0
3620.5392694426246,1166175.3140812619,445124.90780697344,445175.5619504806,445131.1612974739,10528.333996145211,10532.049492922291,308991.27775929385,111700.56220536103,212850.78672201085,190626.50862599124,82471.58274839584,498690.7151078385,-4551.784160416518,23475.962524893406,18571.10720789445,17792.817925792595,333.87389876178526,1303.3180958509272,11693.434400056012,17726.66986094857,111700.56220536103,233567.91005873118,39905.90282043894,39904.87245856404,39903.45370673287,197311.98547551126,233080.73158598877,0
1078.9732488789732,1132417.9298860722,425826.5325222864,425585.44860087713,425495.8788065315,3588.2251558660164,3583.6925380744565,53845.4333130446,8667.105915932338,245317.2375046038,215068.15291842353,16981.947751979496,244539.70999733958,-4943.212323523172,698.6380181266558,507.6722710715053,333.2717486207782,1064.7599991533298,6702.206722921348,2505.4438953808203,2783.5421162431435,8667.105915932338,305735.6228320727,59770.01075452024,59772.106696595525,59773.25918431601,224346.0821709898,266786.6524068682,0
14266.399243192978,1153833.8078984278,438075.422277164,437735.1171875712,437573.36240941315,11670.43309656627,11676.790303727978,294258.2046152469,6214.1766545005285,259450.41283407918,218970.88351300097,14481.711694871,173110.8696647886,-463.62216120729715,56031.85333252868,54040.242237118415,53299.267915318174,6867.875505275114,9447.21547342479,20951.13294262107,10405.548277766382,6214.1766545005285,340548.7718047374,70263.51480285612,70263.61876766894,70263.26030365367,231497.19501283942,251901.774463179,0
7189.334206947922,529645.9388963424,134069.10838137812,120113.82648715214,117440.49377841195,-819.55386931886,-821.2413906088004,273193.5821775135,100119.52840372526,246777.8902034756,195261.76281167098,81622.74805591805,495799.1516040854,-3000.661876475388,-3141.038358418389,-2146.9485074432987,-721.6811095956219,1865.2434652879974,5704.648993346121,3132.9519302857607,5374.989507609237,100119.52840372526,317345.0891271449,63202.12900260766,63201.28762888842,63198.7213508412,208816.38411613676,224213.0109940733,0
1852.7372497918097,510777.8520959463,127682.39937121124,122257.39284285139,119708.31063591583,-818.8347300704156,-818.5801374432931,264991.9684694862,9759.34235498162,279559.32082907495,227084.43173818756,16201.040814871687,252990.61951504505,-1808.2963592329627,-3467.694984101456,-2926.2831252830174,-2222.1294572226993,102.97261960688166,388.1860326009653,225.95436557359162,201.37020943265503,9759.34235498162,389973.0768570875,86099.26794566146,86095.96785885218,86095.1361910092,242566.53096018333,251865.7946988034,0
4967.926609238648,691216.9487977338,215812.33181411892,210915.6629114192,205377.97570817065,-793.778968068483,-793.1737250706339,295823.52864627965,8112.703052975214,279718.9458032143,225591.4638259072,26254.919828383885,275410.4908912819,-13490.392440951124,-6076.760017645442,-5255.565125121689,-4782.424033061179,1097.0487462096787,2114.5691123847796,675.6640103066271,192.90588736719337,8112.703052975214,391421.9180109509,86579.57341106026,86579.42364944165,86573.42633613176,240135.77169187838,254302.32387066272,0
11229.14822063452,846700.7173209493,276644.05040871404,272080.2747630611,269632.3252382531,-43.940276193288135,-42.84475488507778,205529.53287928796,3532.8646013463854,235898.9516401461,209150.9082075226,13451.37736659247,64009.63342344141,52.42376816150212,5836.482406411115,5762.887522983732,5956.112847538248,16.568790537989422,444.7953170779638,511.2222421203199,523.1330673813537,3532.8646013463854,281889.76429860067,52912.58568417343,52914.40808830373,52915.58815044948,217570.21965647978,258489.43752934452,0
5622.388632388102,609521.5883951636,175341.0714809923,170333.30987124555,165416.88557064012,-245.53827872733427,-243.7615793656304,62911.07928411909,7792.533657903208,242492.79319851156,213548.36638378375,36945.34639590783,406219.08816286235,-12940.93925178925,3337.1049912728995,3168.1129900090245,3045.5699113725477,255.0712408164284,58176.32005689387,80378.32892792468,9279.024221979016,7792.533657903208,299600.32326191873,57980.601128442606,57978.78493414062,57978.094693823135,222138.50845022252,267375.2056674601,0
315.12594060739417,1162340.6910384484,442843.9611823767,442663.7529392863,442715.06735962676,9722.505756893182,9730.59616653975,300487.51624381106,11375.981058896887,260668.66750659575,218979.3700706872,23740.933878111264,225343.4785680789,-4224.817881213501,26448.84396087208,23416.823161059165,22377.405407190236,11.21321212933417,7042.624457681597,784.8410681184674,5470.861347461351,11375.981058896887,343730.17523358064,71253.50632416514,71252.98896687722,71251.35343274838,231737.19727592243,249309.14319956733,0
4433.7860720501785,1161503.6864781473,442300.1175338632,441971.95157458435,441926.04412705736,9035.690572667767,9033.428370482241,289089.3128705248,6386.543494455811,264009.80146270373,220590.46362277388,19998.013228759748,294031.03374380775,-7202.951853269209,20461.49806092117,17059.64587893655,15469.374993335263,869.1105691956836,1208.1635457136697,3413.1912745820036,3420.427253780951,6386.543494455811,350935.19280790526,73500.96123193312,73497.15676280243,73495.71168320042,233276.3170086707,246379.1760739197,0
3331.389300925074,1155660.160923047,439194.1963074378,439025.6841916642,439072.6833202031,11056.328145667754,11054.4003874711,285868.2628157048,4012.9481611884194,299858.6783810727,227227.76808393208,10429.97032325828,73378.78099578983,-235.23095200291777,32303.237504096367,29966.000265641727,28506.05502938592,1916.4862076205245,4637.92100629701,480.13287931534865,19425.221036369418,4012.9481611884194,432748.26720802666,100651.81576767909,100658.75786147476,100662.17931264554,246709.14466024016,234597.44977680902,0
0.0797155245186875,987304.1581111925,339918.55687713245,337554.7883142474,338217.469282774,-771.866583228709,-770.6883952526174,270124.53597210726,0.00653259407686346,249782.27192220348,203108.0974171973,479.4683937894169,92.27714142310592,0.1226956728424275,-6326.881875197705,-5771.868609145841,-5572.090547627705,168.83934596862545,67.41969446515844,78.17970153571635,152.59941573858242,0.00653259407686346,324117.5574477576,65227.6487062364,65225.68321807787,65226.225485525625,216146.37685926966,218208.9774840707,0
118.64930927321107,874275.6752704462,294556.5436418891,290108.3553647289,285364.8580351003,0.2084485682896152,0.17232382240017602,193774.6706777435,7881.424342017013,274322.0427933382,226853.50531999854,24883.337977083575,244902.58467615268,-7949.483228652462,6065.690324963778,5648.435475939593,5607.680728049646,31.499023007299126,2975.6988775317996,3140.1105014534196,7827.695315912424,7881.424342017013,375749.452721939,81436.03807340287,81440.01482868001,81437.85713395974,241511.97710494624,244471.82150799572,0
5470.922060704857,1159485.7213267845,441623.53932070505,441454.83541867253,441306.15079228557,10725.420280679571,10708.759119643684,273176.7304344749,2853.845029518017,297070.08290952945,225401.5141523845,9517.457994373692,105201.59758949862,-276.34737464121537,19072.880702473154,17220.987381611754,15383.791893516245,521.2482451182373,1021.0599491803613,305.0632696843031,608.8291968712052,2853.845029518017,429184.5325534111,99406.02463239286,99406.64476668554,99404.5590169575,245268.0450961507,234873.27208585487,0
3743.8528809827008,508966.90064457513,133254.27087618448,130152.81914856893,129378.8963106173,-582.5043279749162,-579.8380782784923,64453.71827644604,1827.7046212462,315878.19068376016,227037.17421439034,9841.708125128835,86859.12218977154,563.5353104712973,-6551.8735085555445,-6219.224108587839,-6117.067194904842,79.23826692939365,1193.9208803009453,4832.85295502869,3603.1091041245277,1827.7046212462,452926.8387040544,107768.17986288332,107765.52585235299,107768.89825800096,246477.1050159248,236924.06529234894,0
688.7200697220384,1170483.0981610953,447575.4637889066,447560.4607396144,447728.30574928626,8304.518219167192,8301.939490963734,280650.30939099943,126251.07979711983,216138.99152080304,194547.7875330036,93290.43355964874,467408.2839968717,8071.406045677756,16241.690056728543,11858.829364821215,11458.050304210405,48.559579476533536,2931.3933622280865,2341.3901588609256,173.43549636228002,126251.07979711983,238615.92448539913,41208.264935244,41207.917210034626,41208.83213321029,201552.7316780609,233471.24779585586,0
1992.4361392547066,1159188.0447499913,441088.06196815806,441061.0346792229,441294.1267087584,11344.959906916087,11340.27943027061,296393.4444509785,140233.58816014536,218025.61769180876,195437.67233200045,120087.68490959979,830282.858002112,69710.82714970295,33410.44165280564,29359.54813221738,29797.40959165639,175.24606778205015,3730.200966780548,395.5298341842705,2384.6563481404846,140233.58816014536,239927.65780205562,41549.395944295225,41547.972120824335,41545.88091626296,202779.86705058374,232757.60007966822,0
1196.1771160229252,1160216.710465176,441563.0508992556,441737.79272987985,441844.9100686569,11249.710495513198,11248.013170102531,292175.8307827601,127792.83716684757,215557.20979527567,194458.19430662718,88649.005662641,687860.169297401,-33839.88281650578,36701.024345450045,31026.328995316595,30785.440944857553,111.89466034583415,2653.9285499148004,106.4771898059735,53306.76026673458,127792.83716684757,238129.54136508028,41084.752710635876,41085.30169560654,41084.67912698462,201059.79720767096,233402.53910298672,0
